frames, LHipRoll, LHipPitch, LKneePitch, LAnkleRoll, LAnklePitch, RHipRoll, RHipPitch, RKneePitch, RAnkleRoll, RAnklePitch, HeadPitch, HeadYaw, LHipYawPitch, LElbowRoll, RElbowRoll, LWristYaw, RWristYaw, LShoulderRoll, LShoulderPitch, LElbowYaw, RShoulderRoll, RShoulderPitch, RElbowYaw
3.0,0.23089601204093096,-0.3315196671927313,0.3718512183466795,-0.06617334706703788,-0.03313332369609073,-0.1896410160905454,-0.09150250707164029,0.35367347995807247,-0.037292384554055966,-0.2785955504018353,-0.10601376565751913,0.0689621924070976,-0.05286403999067614,0.46384666500000055,1.0723969599385732,-0.4334880963419012,0.21437909356061835,0.03635454146605156,0.5048107226786768,-0.3675855073895648,0.3429848607400565,0.5908207427166192,0.3768937375740237
3.0083609022556392,0.2262023821178015,-0.3223534075537816,0.36003885211587666,-0.0690733075772773,-0.028313678931634913,-0.19300015729350542,-0.08536376060793674,0.3464127883437071,-0.036078022552449504,-0.275213356444274,-0.09578038481053638,0.07732016465620535,-0.05113175288912383,0.44680866500000016,1.042580834743345,-0.4401955683301387,0.22659231400222507,0.027845391248078954,0.48796695582746136,-0.3420578583594139,0.32160584096083455,0.6052695452517705,0.360161190747598
3.016721804511278,0.22157810141659964,-0.31339253690743085,0.34845111662979794,-0.07190588973511722,-0.023440328182803918,-0.1961773114004657,-0.0796298266462547,0.3394944128741398,-0.034886830152991856,-0.27197382107404594,-0.08562941053695827,0.0854636037317169,-0.04924187680474745,0.4296586650000002,1.0133651263968342,-0.4471365468568404,0.2394077227126915,0.01910361005917668,0.47159082641451167,-0.317123786791808,0.30118422383035975,0.6189421942700435,0.34330421967126595
3.0250827067669173,0.2170450007817213,-0.30467385228439303,0.33714744619680975,-0.07465474933837667,-0.018562775471890613,-0.19916184583864188,-0.0744273860435477,0.33313682945284906,-0.03373511133277656,-0.26891961105332907,-0.07561220648187224,0.09336661797549843,-0.047223290393639934,0.4126306650000005,0.9849680417573655,-0.45428288348393786,0.2526062661899815,0.010226322707958967,0.4558205032654157,-0.2929880138010794,0.28182108266271255,0.631835196697489,0.3264509582193606
3.0334436090225565,0.21262457408594612,-0.29623169416591416,0.326184126879124,-0.07730412597892207,-0.013731278209951956,-0.20194472252943943,-0.06985764398412585,0.327526580567324,-0.03263947928078115,-0.2660884490644306,-0.06577858431897238,0.10100503230113732,-0.04510597462301557,0.38832266499999984,0.9575967959893835,-0.4616045397122434,0.26596016092705255,0.001322863845172382,0.4407871444977435,-0.26984713257670706,0.26361153510873964,0.6439482956226354,0.3097285233988745
3.0418045112781957,0.20833771104287918,-0.2880975462870498,0.3156136955058716,-0.07983901230590021,-0.008996258430611945,-0.2045186911929819,-0.0659917455866648,0.3228100216998147,-0.0316161204211378,-0.2635119185033142,-0.056176302561168415,0.1083565674697198,-0.04292065804403615,0.35492466499999986,0.9314462021538898,-0.46906988429302293,0.2792407694817865,-0.007489051592026634,0.42661346171561443,-0.2478871414296254,0.24664356229751253,0.6552845544079119,0.29326209608510195
3.0501654135338345,0.20420443597627144,-0.28029967325566446,0.3054843886124287,-0.08224531520268401,-0.004407706055144167,-0.2068784558950817,-0.06286785678051676,0.3190873080680022,-0.030680040906190597,-0.26121447828220695,-0.046850590712903394,0.11540100174433368,-0.04069845516380844,0.3208766650000002,0.9066974061436031,-0.4766460068271796,0.2922265678085075,-0.01608761859310616,0.41341239169634314,-0.22728114385963796,0.23099689049156974,0.6658504145019104,0.27717402555271464
3.0585263157894738,0.20024365627328009,-0.2728628014105386,0.2958396488916308,-0.08451000676683716,-1.4582009233951577e-05,-0.20902081139467107,-0.06049006545855786,0.31640894462691005,-0.0298443340962498,-0.25921272592588557,-0.03784370458610212,0.1221203134512161,-0.03847050288031378,0.2916066649999998,0.8835167756071027,-0.4842990430871758,0.3047108508253348,-0.02435150435402506,0.4012858920433671,-0.20818725029034318,0.21674195000752622,0.6756557247263436,0.2615829648961547
3.066887218045113,0.19647292411281933,-0.2658078477257912,0.286717695937523,-0.08662126311342165,0.004135770938816766,-0.2109447463987657,-0.05882915099077619,0.31477507125884857,-0.029119507251097673,-0.2575149372378757,-0.029194518193118447,0.12849880318229112,-0.03626759995995451,0.26785666500000016,0.8620549497762572,-0.4919945073705208,0.31650883329008905,-0.03216447857915025,0.39032387562223897,-0.1907467126001404,0.20393892518186643,0.6847137401602029,0.24660304411193903
3.075248120300752,0.19290821487289467,-0.25915170087873424,0.2781511671555791,-0.0885685891809804,0.007998201808929701,-0.21265151143698147,-0.05782516043249058,0.3141374936255382,-0.028512903388953882,-0.2561208996840603,-0.020938157150604063,0.13452319459284734,-0.03411985448129318,0.23851066500000004,0.84244605534036,-0.49969762714694393,0.327463829922238,-0.039419901872306054,0.38060329673873766,-0.17508231854668538,0.19263690800462466,0.6930410891262208,0.2323430872361446
3.083609022556391,0.18956372538498512,-0.25290705784446665,0.27016683371801986,-0.09034292790431278,0.011530301868997665,-0.21414464971709044,-0.05739162388753675,0.3144043082625577,-0.02802825011867898,-0.255022044871363,-0.013105677984374597,0.14018271297679027,-0.03205634404127528,0.2036066650000003,0.824807091718539,-0.5073736752944271,0.33745224102308957,-0.046024866338864705,0.3721873999860287,-0.161297068710857,0.18287316671815826,0.7006577071962687,0.2189058794969053
3.0919699248120303,0.18645169492259747,-0.2470823185741558,0.26278539537352114,-0.09193675232613097,0.014692924559835535,-0.21542999000485813,-0.05742114596723776,0.31544681822403303,-0.027665361414264567,-0.2542018735884379,-0.005723797124476672,0.1454691410376792,-0.030104793323684147,0.17560866500000033,0.8092374872890903,-0.5149882953308179,0.3463871255155723,-0.05190379641129931,0.365125140509652,-0.14947315375575118,0.17467253920362924,0.7075867375673764,0.20638748995863881
3.1003308270676695,0.18358225148917814,-0.24168154046702453,0.2560213567928894,-0.09334413944790734,0.017450667901513717,-0.21651560127260086,-0.057792030962701586,0.31710830240499044,-0.0274200110584731,-0.25363665532289376,0.001185327270107094,0.15037685151396563,-0.028291273366707625,0.1457886650000001,0.7958188263600546,-0.5225078152350754,0.35422020958164946,-0.057001341047942265,0.35945078214543713,-0.1396712446934387,0.16804695937540715,0.7138543976128163,0.19487665460678769
3.1086917293233083,0.18096328561231065,-0.23670445347116412,0.2498829869628306,-0.09456082486546574,0.019772312875479488,-0.21741170956831493,-0.05837554105894104,0.3192140958439189,-0.027283988189974444,-0.2532963734525368,0.0076042582075432595,0.15490281655879304,-0.026639926541205294,0.11003066500000003,0.78461474492876,-0.5298995457112481,0.36094225262357493,-0.06128441979477224,0.3551836775083563,-0.13193010356871468,0.16299512309635933,0.7194898118771385,0.18445422425438085
3.1170526315789475,0.17860035346175082,-0.2321465357584762,0.24437236194601578,-0.09558423749365011,0.02163121184690649,-0.21813057825751542,-0.05904335319210811,0.3215823663611836,-0.027245336456790812,-0.2531458778615005,0.013520385751088599,0.1590465940157078,-0.02517272086837545,0.07853666500000046,0.7756709915976515,-0.5371320590737118,0.36658176945812165,-0.06474332329293729,0.35232823168315675,-0.1262665165991616,0.15950229833921337,0.7245248122538436,0.17519268105028293
3.1254135338345868,0.17649661069398556,-0.2279991490275928,0.239485490124971,-0.09641351395304057,0.023005621745698562,-0.21868635346985926,-0.0596747729798615,0.32403493917849924,-0.027288769155297765,-0.25314619893148677,0.018925974911634773,0.16281029096898628,-0.023909236870699124,0.049592665000000494,0.7690156484070753,-0.5441754453174533,0.371202184640069,-0.06739181187410372,0.3508740487243752,-0.12267554644994996,0.15754028247612503,0.7289937065531916,0.16715572673949017
3.133774436090226,0.1746527779916262,-0.22424973160885972,0.23521251785773212,-0.09704949246635111,0.02387897745342597,-0.21909487722938717,-0.06016328387441515,0.32640752760449004,-0.027396243878681073,-0.25325597100519703,0.023818155310325304,0.16619850517840798,-0.022866489669708376,0.02211466499999994,0.7646595048292198,-0.5510015423747339,0.374897567793256,-0.06926620187548743,0.3507962577482742,-0.12113109506463936,0.15706750770613576,0.7329330171289753,0.160397945174341
3.142135338345865,0.1730671388183126,-0.2208820466905584,0.23153801231243681,-0.09749468638891498,0.02424010163702552,-0.21937347134859483,-0.06042205495390942,0.32855877380977033,-0.027547672061911777,-0.25343290972972143,0.028198853130343253,0.16921824523065726,-0.022058788525380575,-0.006893334999999775,0.7625965767563382,-0.5575841380407968,0.37778716420950637,-0.07042347603977982,0.35205601302628986,-0.12158676341214682,0.15802929375441946,0.7363811916806053,0.15496454090829814
3.150496240601504,0.17173556945532226,-0.21787648216829011,0.22844131713341673,-0.09775323777259579,0.024083348117241336,-0.21954069571118862,-0.06038809864434769,0.33037758598253736,-0.027721731809495973,-0.2536352862860968,0.03207466662137975,0.1718788304507237,-0.021497635462445663,-0.04358733499999987,0.7628047610244176,-0.5638991415672353,0.38000898955888146,-0.0709384996114849,0.3546011602019275,-0.1239769897332265,0.16035824512401645,0.7393782887742262,0.15089115502737172
3.1588571428571433,0.17065160093125936,-0.21521039785210322,0.22589697553957835,-0.09783085163162669,0.02340867674863351,-0.21961608504603,-0.06002485581246405,0.3317883712779596,-0.02789674689092273,-0.2538233424255829,0.03545668714550676,0.17419177181441786,-0.021191664056705008,-0.08487133499999969,0.7652466148528188,-0.5699247234624082,0.3817127986969912,-0.07090046533516726,0.3583670585825871,-0.12821844345982314,0.16397478837546856,0.7419656410278058,0.14820375869466532
3.167218045112782,0.16980651200751698,-0.2128585150600237,0.22387521448270906,-0.09773471183843746,0.022221658706043958,-0.21961986869642702,-0.059323084625949415,0.3327539005359596,-0.028051591077552982,-0.2539605933965306,0.038360268449495576,0.17617063528533514,-0.02114661886801658,-0.12548133499999994,0.7698702485615535,-0.5756414225937909,0.38305276430272167,-0.07040872650895666,0.36327754743474966,-0.13421164801282934,0.1687878431768653,0.744185499274421,0.14691862420729596
