frames, LHipRoll, LHipPitch, LKneePitch, LAnkleRoll, LAnklePitch, RHipRoll, RHipPitch, RKneePitch, RAnkleRoll, RAnklePitch, HeadPitch, HeadYaw, LHipYawPitch, LElbowRoll, RElbowRoll, LWristYaw, RWristYaw, LShoulderRoll, LShoulderPitch, LElbowYaw, RShoulderRoll, RShoulderPitch, RElbowYaw
3, 0.190171, -0.2479, 0.260585, -0.096413, 0.0378031, -0.192444, -0.0538549, 0.298071, -0.0308126, -0.258066, -0.00496862, 0.157339, 0.00269496, -0.54112, 0.523894, -0.465732, 0.276301, 0.00953779, 0.233719, -0.0808276, 0.0606165, 0.649873, 0.0707579
3.00834, 0.177169, -0.238878, 0.246835, -0.0969324, 0.0381168, -0.20666, -0.0612687, 0.310253, -0.0322633, -0.263447, -8.17191e-05, 0.156381, -0.00139504, -0.549639, 0.534191, -0.461558, 0.275504, 0.00624454, 0.235129, -0.0832723, 0.0679511, 0.652113, 0.073622
3.01668, 0.177871, -0.239969, 0.24891, -0.0945593, 0.0307986, -0.206195, -0.0587715, 0.30729, -0.0323795, -0.263683, 0.00490431, 0.154769, -0.00248744, -0.558214, 0.544208, -0.466314, 0.277724, 0.000242388, 0.245611, -0.0857093, 0.0783431, 0.653833, 0.0765304
3.02501, 0.190745, -0.240403, 0.244344, -0.0941481, 0.0248467, -0.194339, -0.0600491, 0.310189, -0.0329377, -0.264662, 0.00791591, 0.154723, -0.00553618, -0.566728, 0.557315, -0.473859, 0.284056, -0.0058552, 0.259752, -0.0882554, 0.0868909, 0.65745, 0.0803564
3.03335, 0.193401, -0.241214, 0.245542, -0.0903564, 0.0128769, -0.193488, -0.0607083, 0.30888, -0.0298758, -0.256146, 0.0121761, 0.153148, -0.00642037, -0.578882, 0.571534, -0.47936, 0.289606, -0.0120302, 0.271484, -0.0919448, 0.096378, 0.66426, 0.0845945
3.04169, 0.187993, -0.238348, 0.246383, -0.0867584, 0.00374844, -0.200151, -0.0597143, 0.308632, -0.0273608, -0.249573, 0.0130419, 0.151336, -0.00617323, -0.595581, 0.584394, -0.486292, 0.292414, -0.0185403, 0.279965, -0.097082, 0.109146, 0.671967, 0.0885774
3.05003, 0.187502, -0.235294, 0.242561, -0.091594, 0.0149205, -0.200656, -0.0602734, 0.312732, -0.0282742, -0.252525, 0.00483659, 0.153565, -0.00837409, -0.612605, 0.599042, -0.493483, 0.29706, -0.0246341, 0.286333, -0.102586, 0.119273, 0.675694, 0.093228
3.05836, 0.185546, -0.234029, 0.240423, -0.0971866, 0.0287513, -0.202115, -0.0619152, 0.315575, -0.0293941, -0.255722, 0.00557338, 0.155367, -0.00791332, -0.62724, 0.614363, -0.501944, 0.305982, -0.0306747, 0.29605, -0.107448, 0.128285, 0.680467, 0.0981678
3.0667, 0.18099, -0.232925, 0.242011, -0.096489, 0.0263344, -0.206644, -0.0614679, 0.315685, -0.0303902, -0.258775, 0.0164733, 0.153032, -0.00440957, -0.639115, 0.629998, -0.514443, 0.318174, -0.0361861, 0.311454, -0.111415, 0.138057, 0.690557, 0.103317
3.07504, 0.182339, -0.232377, 0.241002, -0.0965708, 0.026089, -0.205706, -0.061204, 0.318071, -0.0314908, -0.262555, 0.0218232, 0.150463, -0.00618615, -0.653788, 0.645657, -0.524152, 0.32667, -0.0380857, 0.323038, -0.116452, 0.146815, 0.699085, 0.108621
3.08338, 0.186169, -0.231631, 0.237763, -0.099001, 0.0323214, -0.202325, -0.061333, 0.321811, -0.0318462, -0.263857, 0.0253975, 0.150317, -0.0131952, -0.67124, 0.661249, -0.527013, 0.334882, -0.0398124, 0.328928, -0.122586, 0.156063, 0.704492, 0.114046
3.09172, 0.179648, -0.228905, 0.235818, -0.0999499, 0.0337932, -0.209658, -0.0623077, 0.324328, -0.0314151, -0.26321, 0.0301589, 0.151316, -0.0174598, -0.685239, 0.678003, -0.526554, 0.345113, -0.0456735, 0.338255, -0.127611, 0.165752, 0.708717, 0.120062
3.10005, 0.172698, -0.226104, 0.232951, -0.0971489, 0.0237522, -0.217721, -0.0656354, 0.326982, -0.030057, -0.25955, 0.0261688, 0.153011, -0.0163907, -0.700149, 0.694426, -0.529926, 0.346935, -0.0490623, 0.350686, -0.133108, 0.173858, 0.710339, 0.126098
3.10839, 0.176398, -0.224144, 0.228708, -0.0920057, 0.00741269, -0.214744, -0.0671992, 0.329932, -0.0284693, -0.25446, 0.0129384, 0.156837, -0.0159724, -0.718028, 0.710506, -0.534863, 0.346629, -0.0493171, 0.359831, -0.139841, 0.180841, 0.712208, 0.132099
3.11673, 0.175009, -0.22221, 0.226655, -0.0930112, 0.00925545, -0.216758, -0.0661686, 0.331244, -0.0274425, -0.251957, 0.00682268, 0.159021, -0.0201572, -0.733775, 0.727834, -0.54167, 0.348759, -0.0540331, 0.370938, -0.145832, 0.188291, 0.714756, 0.138733
3.12507, 0.168816, -0.219524, 0.227457, -0.0989635, 0.0255415, -0.223663, -0.0637701, 0.330935, -0.0273401, -0.252778, 0.0082082, 0.157765, -0.0233961, -0.748247, 0.746861, -0.549826, 0.351448, -0.0637412, 0.384798, -0.15147, 0.197638, 0.714983, 0.146222
3.13341, 0.165632, -0.216339, 0.228628, -0.100631, 0.0309625, -0.227506, -0.0606978, 0.330982, -0.0275519, -0.254178, 0.00853813, 0.158798, -0.0244679, -0.761986, 0.765592, -0.556444, 0.356173, -0.0723833, 0.395926, -0.157046, 0.206055, 0.715, 0.153777
3.14174, 0.165411, -0.215678, 0.22838, -0.0996065, 0.0271463, -0.22828, -0.0609219, 0.332052, -0.0277825, -0.255144, 0.0108738, 0.162247, -0.0253958, -0.77649, 0.782574, -0.563361, 0.361061, -0.0743269, 0.405473, -0.163029, 0.210722, 0.718926, 0.160803
3.15008, 0.169366, -0.216301, 0.228586, -0.0991118, 0.0227139, -0.224725, -0.0618522, 0.332553, -0.028179, -0.255897, 0.019306, 0.164026, -0.0239398, -0.794837, 0.800122, -0.565527, 0.366554, -0.072793, 0.409599, -0.1707, 0.215422, 0.725104, 0.168209
3.15842, 0.169938, -0.215422, 0.231302, -0.0958718, 0.01357, -0.224692, -0.0591239, 0.331712, -0.0285134, -0.256661, 0.0286293, 0.164613, -0.0233937, -0.815479, 0.816894, -0.565394, 0.371233, -0.0721137, 0.412814, -0.179532, 0.222856, 0.726354, 0.175372
3.16676, 0.169514, -0.215769, 0.233906, -0.0921745, 0.00435275, -0.225732, -0.0561289, 0.33066, -0.0281954, -0.255963, 0.0249022, 0.165903, -0.0278774, -0.835784, 0.834315, -0.570175, 0.379293, -0.0715721, 0.42068, -0.188485, 0.232432, 0.729712, 0.182921
3.17509, 0.174058, -0.218322, 0.235689, -0.0912146, 0.000683118, -0.221389, -0.0550822, 0.329693, -0.0277033, -0.254225, 0.0167819, 0.166966, -0.031315, -0.854951, 0.855087, -0.578671, 0.390462, -0.0690227, 0.428051, -0.197257, 0.238351, 0.740002, 0.192128
3.18343, 0.177718, -0.218613, 0.238463, -0.0888305, -0.00609352, -0.217589, -0.0525995, 0.328405, -0.0281124, -0.254621, 0.0268386, 0.163269, -0.0296394, -0.87482, 0.873968, -0.583666, 0.393472, -0.0649715, 0.431035, -0.206549, 0.241599, 0.747531, 0.20061
3.19177, 0.178622, -0.216757, 0.241145, -0.0863296, -0.012736, -0.216984, -0.0484697, 0.327394, -0.0284916, -0.255398, 0.0356279, 0.161348, -0.0292318, -0.895087, 0.891874, -0.582394, 0.391865, -0.0652723, 0.430072, -0.216189, 0.248671, 0.750202, 0.208912
3.20011, 0.177346, -0.217778, 0.242287, -0.089626, -0.00555708, -0.219131, -0.0476391, 0.327471, -0.0275462, -0.253219, 0.0314624, 0.163879, -0.0345755, -0.914748, 0.910882, -0.584907, 0.3953, -0.0672554, 0.431904, -0.226462, 0.254314, 0.751767, 0.218075
3.20845, 0.177443, -0.22097, 0.244138, -0.0943443, 0.00511528, -0.220274, -0.0493548, 0.327497, -0.0259166, -0.248987, 0.0297149, 0.165654, -0.0394155, -0.931573, 0.928136, -0.584345, 0.396799, -0.0657261, 0.440341, -0.234228, 0.256911, 0.750544, 0.226528
3.21678, 0.179711, -0.221607, 0.247559, -0.0939382, 0.00285606, -0.219425, -0.0490663, 0.326925, -0.0250711, -0.246809, 0.0263676, 0.166534, -0.0392877, -0.949496, 0.944949, -0.5866, 0.396429, -0.0638342, 0.447717, -0.243158, 0.259862, 0.747788, 0.234953
3.22512, 0.183717, -0.221443, 0.249874, -0.0919246, -0.00202017, -0.216466, -0.0479297, 0.327288, -0.0255153, -0.248357, 0.0179544, 0.168324, -0.0402838, -0.966164, 0.963603, -0.593696, 0.408168, -0.0641567, 0.455243, -0.251844, 0.264618, 0.75005, 0.244542
3.23346, 0.187837, -0.222216, 0.251265, -0.0916909, -0.00382573, -0.212523, -0.0473066, 0.328256, -0.0256605, -0.248566, 0.0164546, 0.167905, -0.0413348, -0.982151, 0.98312, -0.601084, 0.422, -0.0658649, 0.463924, -0.260361, 0.270097, 0.752668, 0.254708
3.2418, 0.186393, -0.222756, 0.254129, -0.0886582, -0.0142688, -0.214478, -0.0460671, 0.328492, -0.0242789, -0.244337, 0.0208499, 0.167492, -0.0419293, -0.99985, 1.00203, -0.60497, 0.422448, -0.0636932, 0.469839, -0.269975, 0.273142, 0.752396, 0.264749
3.25013, 0.186402, -0.224747, 0.256715, -0.0837247, -0.0274184, -0.21583, -0.0456302, 0.329092, -0.0231846, -0.241287, 0.0232476, 0.169663, -0.047596, -1.0175, 1.01938, -0.607352, 0.419574, -0.061629, 0.474546, -0.279783, 0.274804, 0.752787, 0.274251
3.25847, 0.191298, -0.226163, 0.255972, -0.0821759, -0.032042, -0.211465, -0.0471228, 0.331635, -0.0238634, -0.243491, 0.0268573, 0.171175, -0.0513383, -1.0344, 1.03584, -0.610635, 0.418324, -0.0621651, 0.479119, -0.289473, 0.276851, 0.754384, 0.28348
3.26681, 0.191379, -0.223413, 0.253678, -0.0828513, -0.0312885, -0.211294, -0.0476885, 0.334784, -0.0247936, -0.246631, 0.030201, 0.171881, -0.0504278, -1.0508, 1.04867, -0.610603, 0.407109, -0.0607389, 0.482227, -0.299177, 0.280581, 0.754249, 0.290829
3.27515, 0.184082, -0.218492, 0.250877, -0.0821101, -0.0335744, -0.219875, -0.047289, 0.337999, -0.0244161, -0.246315, 0.0328607, 0.173039, -0.0535903, -1.06665, 1.05777, -0.610085, 0.393258, -0.058442, 0.485702, -0.308764, 0.285127, 0.751216, 0.29616
3.28349, 0.178814, -0.213875, 0.24544, -0.0819769, -0.0351274, -0.226599, -0.0482734, 0.342592, -0.0236958, -0.244653, 0.041564, 0.174601, -0.0593693, -1.08164, 1.07098, -0.611539, 0.392832, -0.0571597, 0.486531, -0.318034, 0.289686, 0.74916, 0.304017
3.29182, 0.176351, -0.20811, 0.239037, -0.0844869, -0.0310566, -0.228762, -0.0501929, 0.347621, -0.0240019, -0.245934, 0.0467609, 0.17699, -0.0588307, -1.09462, 1.08801, -0.609691, 0.397439, -0.0575707, 0.488509, -0.326329, 0.2941, 0.749167, 0.314538
3.30016, 0.174142, -0.202218, 0.23538, -0.0844607, -0.0336175, -0.230855, -0.0513544, 0.350771, -0.0241711, -0.246919, 0.0458131, 0.178319, -0.0548519, -1.10798, 1.10705, -0.61112, 0.401759, -0.0569728, 0.496312, -0.33514, 0.293128, 0.753989, 0.326748
3.3085, 0.174198, -0.197788, 0.234043, -0.0815589, -0.042474, -0.231632, -0.0504746, 0.352207, -0.0232258, -0.24414, 0.0462121, 0.178148, -0.0542928, -1.12282, 1.12781, -0.615462, 0.408198, -0.0538542, 0.500859, -0.345292, 0.28914, 0.763529, 0.340638
3.31684, 0.174547, -0.194204, 0.232202, -0.0805853, -0.0462488, -0.231511, -0.0485285, 0.354176, -0.0225263, -0.241674, 0.043365, 0.180059, -0.0562542, -1.13463, 1.14608, -0.616798, 0.416467, -0.0539401, 0.502693, -0.353715, 0.290531, 0.771652, 0.353534
3.32518, 0.17445, -0.191077, 0.229928, -0.0815077, -0.0461311, -0.231763, -0.0472129, 0.356867, -0.0218637, -0.239021, 0.0384526, 0.181978, -0.0584606, -1.14718, 1.16124, -0.619201, 0.425497, -0.0550451, 0.509212, -0.36281, 0.292769, 0.774926, 0.36476
3.33351, 0.171266, -0.185834, 0.227727, -0.0811156, -0.0485973, -0.236339, -0.0462329, 0.359871, -0.0207415, -0.235562, 0.0356004, 0.181511, -0.0606086, -1.16622, 1.17363, -0.615799, 0.425044, -0.04875, 0.51234, -0.376743, 0.291053, 0.77316, 0.374249
3.34185, 0.167535, -0.181033, 0.224823, -0.0783096, -0.0554495, -0.241789, -0.0453917, 0.363215, -0.0205802, -0.23604, 0.034365, 0.180619, -0.065132, -1.18476, 1.18667, -0.609239, 0.417319, -0.0396467, 0.51319, -0.390702, 0.286686, 0.771388, 0.384566
3.35019, 0.163238, -0.178836, 0.222228, -0.0772692, -0.0578811, -0.24711, -0.044874, 0.366154, -0.0206488, -0.237281, 0.0428299, 0.177704, -0.0729418, -1.19949, 1.2016, -0.611185, 0.416903, -0.0346301, 0.520023, -0.402089, 0.286239, 0.774291, 0.396722
3.35853, 0.163195, -0.175648, 0.220845, -0.0784449, -0.0566822, -0.247609, -0.043425, 0.36835, -0.0201079, -0.235363, 0.062255, 0.173735, -0.0759197, -1.21374, 1.21637, -0.618395, 0.42009, -0.032855, 0.530383, -0.413224, 0.287714, 0.778745, 0.408929
3.36686, 0.169277, -0.174075, 0.220688, -0.0818811, -0.052551, -0.241324, -0.0429025, 0.369635, -0.0200362, -0.234619, 0.0445073, 0.178018, -0.0721196, -1.22909, 1.23144, -0.621611, 0.41632, -0.0306012, 0.535802, -0.425654, 0.283536, 0.782189, 0.421909
3.3752, 0.169196, -0.175864, 0.223372, -0.0855761, -0.0470518, -0.241743, -0.0435601, 0.369322, -0.0201631, -0.235331, 0.0550344, 0.178812, -0.0706476, -1.24531, 1.24621, -0.620836, 0.412268, -0.0247008, 0.535905, -0.438593, 0.278799, 0.785681, 0.43461
3.38354, 0.16974, -0.177318, 0.228718, -0.0850642, -0.0487437, -0.242679, -0.0399408, 0.367566, -0.0202783, -0.236154, 0.0483198, 0.183029, -0.0749451, -1.26172, 1.2615, -0.620405, 0.414929, -0.0170662, 0.535549, -0.451686, 0.272414, 0.788425, 0.447832
3.39188, 0.175067, -0.178495, 0.234853, -0.0826167, -0.0539712, -0.238385, -0.0339219, 0.364746, -0.0206722, -0.237677, 0.0540378, 0.185537, -0.0798856, -1.27925, 1.27991, -0.618459, 0.416732, -0.00759171, 0.535359, -0.465293, 0.259356, 0.791996, 0.463258
3.40022, 0.178882, -0.179893, 0.241592, -0.0743552, -0.071311, -0.235955, -0.0307312, 0.360931, -0.019968, -0.235148, 0.0597952, 0.18801, -0.080246, -1.29668, 1.29975, -0.613455, 0.414338, 0.00310567, 0.538818, -0.478573, 0.242374, 0.796771, 0.479395
3.40855, 0.186284, -0.182611, 0.247268, -0.0646145, -0.0917001, -0.231136, -0.0289204, 0.357396, -0.0179324, -0.227497, 0.0649062, 0.192375, -0.083433, -1.31482, 1.31733, -0.606769, 0.413318, 0.0140597, 0.542557, -0.492048, 0.232143, 0.801647, 0.493293
3.41689, 0.19013, -0.182972, 0.248989, -0.0630916, -0.0959404, -0.228467, -0.0263449, 0.356089, -0.0167091, -0.22287, 0.0684441, 0.193115, -0.0886383, -1.33515, 1.33295, -0.599903, 0.411938, 0.0247018, 0.543141, -0.506599, 0.226141, 0.804661, 0.505346
3.42523, 0.185837, -0.177963, 0.246715, -0.061704, -0.0999236, -0.233203, -0.0249509, 0.358526, -0.0168535, -0.223851, 0.0657198, 0.191079, -0.0899415, -1.35529, 1.34879, -0.590049, 0.404463, 0.033898, 0.542143, -0.52048, 0.218597, 0.806401, 0.517237
3.43357, 0.180008, -0.170601, 0.242554, -0.0573698, -0.109028, -0.240652, -0.0253177, 0.36391, -0.0166067, -0.223709, 0.0611143, 0.192814, -0.0917515, -1.37455, 1.36724, -0.58072, 0.397644, 0.0412346, 0.538146, -0.53325, 0.211342, 0.807602, 0.530592
3.4419, 0.170158, -0.165468, 0.238084, -0.0592757, -0.104987, -0.251063, -0.0274881, 0.369928, -0.0162978, -0.223093, 0.0587724, 0.193259, -0.0949199, -1.39364, 1.38859, -0.576268, 0.398455, 0.0490331, 0.534858, -0.545532, 0.199919, 0.804766, 0.545223
3.45024, 0.163599, -0.163519, 0.234762, -0.0656815, -0.0912062, -0.257028, -0.0283511, 0.375131, -0.0172762, -0.227256, 0.055021, 0.192054, -0.100528, -1.41185, 1.40744, -0.573068, 0.398698, 0.0571372, 0.531154, -0.556924, 0.189981, 0.802249, 0.557594
3.45858, 0.16439, -0.162133, 0.234698, -0.0647899, -0.0920577, -0.257013, -0.0276622, 0.378597, -0.017821, -0.229902, 0.0520951, 0.193154, -0.105972, -1.43019, 1.42375, -0.57081, 0.396087, 0.0630291, 0.528988, -0.568042, 0.179785, 0.802241, 0.568012
3.46692, 0.164716, -0.160061, 0.238061, -0.0599021, -0.101821, -0.258667, -0.0264775, 0.379833, -0.0174442, -0.229074, 0.0564944, 0.194252, -0.107722, -1.4495, 1.44398, -0.56723, 0.396041, 0.0691128, 0.532448, -0.579516, 0.16214, 0.800748, 0.580458
3.47526, 0.165728, -0.160162, 0.24313, -0.0582999, -0.105125, -0.258867, -0.0227935, 0.378953, -0.0179155, -0.231021, 0.0624702, 0.195931, -0.109441, -1.46766, 1.46784, -0.562141, 0.39582, 0.0764007, 0.534573, -0.590106, 0.141882, 0.800795, 0.594642
3.48359, 0.165749, -0.164338, 0.248828, -0.0578824, -0.105632, -0.259706, -0.0201017, 0.377721, -0.0183307, -0.232535, 0.0610392, 0.197978, -0.11165, -1.48384, 1.49158, -0.559649, 0.394792, 0.0822643, 0.534715, -0.599411, 0.120934, 0.802213, 0.608355
3.49193, 0.164897, -0.169624, 0.254427, -0.0597468, -0.101332, -0.262371, -0.0196664, 0.377916, -0.0180249, -0.231757, 0.0561698, 0.198927, -0.115788, -1.4982, 1.51395, -0.555577, 0.394825, 0.0877939, 0.534895, -0.607581, 0.0976707, 0.802227, 0.620964
3.50027, 0.166131, -0.173224, 0.259105, -0.0718737, -0.0748315, -0.263207, -0.0187412, 0.380161, -0.0181764, -0.232768, 0.058464, 0.200257, -0.127872, -1.51202, 1.53619, -0.547599, 0.395266, 0.0942169, 0.532678, -0.615244, 0.0742339, 0.801773, 0.633268
3.50861, 0.164738, -0.175215, 0.264201, -0.08774, -0.0382611, -0.266432, -0.0195198, 0.38391, -0.0185834, -0.234605, 0.0621238, 0.202449, -0.136471, -1.52711, 1.55752, -0.542283, 0.394146, 0.0999372, 0.531095, -0.623463, 0.0556214, 0.799024, 0.644924
3.51695, 0.160045, -0.180918, 0.271678, -0.0938547, -0.0226476, -0.272638, -0.02374, 0.387599, -0.0187476, -0.235366, 0.0576742, 0.205287, -0.137738, -1.54238, 1.57676, -0.538502, 0.390064, 0.106793, 0.527809, -0.631736, 0.0387254, 0.797607, 0.655343
3.52528, 0.159612, -0.191952, 0.281529, -0.0903735, -0.0266671, -0.274902, -0.0283473, 0.38946, -0.018627, -0.234862, 0.0495789, 0.206888, -0.143465, -1.55665, 1.59766, -0.533903, 0.387009, 0.115398, 0.524423, -0.639506, 0.0143953, 0.798144, 0.666384
3.53362, 0.167572, -0.203707, 0.293119, -0.0817249, -0.0405157, -0.269988, -0.0328213, 0.389362, -0.0181348, -0.232977, 0.0470061, 0.206048, -0.147715, -1.56875, 1.61893, -0.530624, 0.384426, 0.122303, 0.530528, -0.646205, -0.0173866, 0.79227, 0.677198
3.54196, 0.178799, -0.214177, 0.305335, -0.0776441, -0.0452597, -0.261728, -0.0352759, 0.388964, -0.017694, -0.231157, 0.0511797, 0.206415, -0.150162, -1.58018, 1.63725, -0.527728, 0.380401, 0.127827, 0.533165, -0.652437, -0.0451897, 0.788233, 0.686403
3.5503, 0.18682, -0.224776, 0.316831, -0.078048, -0.0398991, -0.256813, -0.0359131, 0.38951, -0.0175629, -0.230619, 0.0563232, 0.210749, -0.159787, -1.58963, 1.65296, -0.522625, 0.372586, 0.131311, 0.527529, -0.657432, -0.0645939, 0.789014, 0.69435
3.55863, 0.188519, -0.237186, 0.326158, -0.0727752, -0.0484257, -0.258911, -0.0412137, 0.393277, -0.0171697, -0.229382, 0.0543358, 0.215431, -0.173483, -1.59582, 1.66705, -0.516485, 0.363693, 0.130298, 0.525527, -0.660679, -0.0817149, 0.785988, 0.701523
3.56697, 0.185862, -0.248586, 0.333585, -0.0629388, -0.0678959, -0.264625, -0.0501904, 0.400925, -0.0169369, -0.228874, 0.0435571, 0.217667, -0.184744, -1.60246, 1.6835, -0.51519, 0.359426, 0.128029, 0.524745, -0.664113, -0.105041, 0.781883, 0.709883
3.57531, 0.180647, -0.256283, 0.33987, -0.0593609, -0.0714829, -0.271796, -0.0591071, 0.410275, -0.0175421, -0.232022, 0.0352323, 0.218988, -0.190623, -1.60942, 1.70189, -0.513286, 0.356361, 0.130841, 0.524519, -0.667765, -0.133938, 0.777068, 0.718919
3.58365, 0.175864, -0.262816, 0.346064, -0.0613002, -0.0623227, -0.278135, -0.0661188, 0.41872, -0.0187071, -0.237396, 0.0333068, 0.220608, -0.193347, -1.61521, 1.71798, -0.504653, 0.352117, 0.137066, 0.525025, -0.670873, -0.159986, 0.772928, 0.726652
3.59199, 0.175748, -0.270103, 0.35356, -0.060993, -0.0587239, -0.280371, -0.0715777, 0.425222, -0.0199346, -0.242782, 0.0322404, 0.220741, -0.196481, -1.61814, 1.73228, -0.494141, 0.348268, 0.140014, 0.527068, -0.672495, -0.184352, 0.766831, 0.733431
3.60032, 0.179149, -0.279327, 0.362913, -0.0606652, -0.0552229, -0.279723, -0.0777239, 0.429901, -0.0203149, -0.244437, 0.0332265, 0.221978, -0.200606, -1.62042, 1.74374, -0.488807, 0.348671, 0.140015, 0.529304, -0.673722, -0.204509, 0.759157, 0.738843
3.60866, 0.181157, -0.28913, 0.373895, -0.0617651, -0.0481566, -0.280386, -0.0814472, 0.433384, -0.0206258, -0.245744, 0.0331372, 0.224835, -0.206293, -1.62658, 1.75262, -0.495989, 0.349209, 0.140317, 0.527859, -0.676826, -0.221011, 0.754246, 0.743177
3.617, 0.185108, -0.29907, 0.384913, -0.062248, -0.0422075, -0.278709, -0.0830546, 0.436514, -0.0216501, -0.250446, 0.0302233, 0.225627, -0.212735, -1.63217, 1.76376, -0.500665, 0.348773, 0.141215, 0.527103, -0.679659, -0.239225, 0.748669, 0.748477
3.62534, 0.193627, -0.309858, 0.396134, -0.0613893, -0.0398029, -0.273085, -0.0868287, 0.438961, -0.0219838, -0.252029, 0.0289225, 0.226886, -0.216948, -1.63234, 1.7743, -0.488668, 0.349621, 0.140848, 0.531544, -0.679799, -0.255617, 0.742205, 0.753312
3.63367, 0.197724, -0.316354, 0.408084, -0.0593248, -0.0392027, -0.273319, -0.0894804, 0.440804, -0.0216012, -0.25057, 0.0262271, 0.230719, -0.219381, -1.63228, 1.78046, -0.480854, 0.347458, 0.137426, 0.534446, -0.679783, -0.267566, 0.736342, 0.756082
3.64201, 0.205093, -0.323327, 0.419263, -0.0567684, -0.039837, -0.270487, -0.0904644, 0.442902, -0.0218018, -0.251423, 0.0214148, 0.234665, -0.225777, -1.6349, 1.78577, -0.481083, 0.345336, 0.135506, 0.531348, -0.681057, -0.278658, 0.733487, 0.758518
3.65035, 0.218839, -0.337279, 0.429176, -0.0539286, -0.0453147, -0.259941, -0.0945333, 0.445858, -0.0223606, -0.253148, 0.0163497, 0.237072, -0.233993, -1.63701, 1.79114, -0.476508, 0.345195, 0.138784, 0.528116, -0.68212, -0.291404, 0.73411, 0.761009
3.65869, 0.224712, -0.35307, 0.438765, -0.052293, -0.0498143, -0.256141, -0.102956, 0.449356, -0.0223545, -0.252595, 0.0163269, 0.24215, -0.239399, -1.63879, 1.79605, -0.469911, 0.344601, 0.142791, 0.523805, -0.683024, -0.302963, 0.736747, 0.763301
3.66703, 0.226929, -0.367089, 0.446965, -0.0539675, -0.0432775, -0.256471, -0.113284, 0.454388, -0.0219835, -0.250978, 0.0128293, 0.247292, -0.249161, -1.64101, 1.80038, -0.465457, 0.344039, 0.144443, 0.519625, -0.684211, -0.311656, 0.737937, 0.765261
3.67536, 0.228386, -0.376551, 0.452028, -0.0558914, -0.0339123, -0.258208, -0.121784, 0.462589, -0.022244, -0.252567, -0.00138761, 0.2485, -0.26094, -1.64132, 1.80352, -0.46291, 0.34102, 0.142839, 0.516015, -0.684424, -0.317598, 0.73673, 0.766617
3.6837, 0.225884, -0.379595, 0.454046, -0.056408, -0.0286468, -0.262764, -0.128411, 0.472216, -0.0231043, -0.256705, -0.00269727, 0.25071, -0.263215, -1.63921, 1.80603, -0.461547, 0.333417, 0.140074, 0.512736, -0.683298, -0.321498, 0.736278, 0.767734
3.69204, 0.218534, -0.376204, 0.454609, -0.0535266, -0.0316571, -0.270912, -0.135045, 0.48165, -0.0235742, -0.259084, 0.00602626, 0.252813, -0.25946, -1.63808, 1.80809, -0.460179, 0.328, 0.139062, 0.513706, -0.68268, -0.322851, 0.737538, 0.768653
3.70038, 0.207196, -0.36982, 0.455657, -0.0469638, -0.0445689, -0.282962, -0.140461, 0.490148, -0.0236216, -0.260181, 0.00100119, 0.251601, -0.256803, -1.63931, 1.81057, -0.459327, 0.327658, 0.139206, 0.515741, -0.683312, -0.3243, 0.736306, 0.76976
3.70872, 0.202676, -0.369257, 0.458517, -0.0435849, -0.0539656, -0.287128, -0.143614, 0.495228, -0.0244135, -0.263419, -0.0102217, 0.251128, -0.254571, -1.64054, 1.8128, -0.459381, 0.325516, 0.138805, 0.514439, -0.683874, -0.32564, 0.734311, 0.770788
3.71705, 0.209509, -0.378216, 0.463439, -0.045868, -0.0526974, -0.27951, -0.146508, 0.495263, -0.0252062, -0.264403, -0.00431887, 0.254954, -0.254721, -1.64119, 1.81272, -0.456849, 0.321217, 0.138132, 0.510971, -0.684138, -0.322362, 0.737042, 0.770765
3.72539, 0.223406, -0.393584, 0.469963, -0.051376, -0.0432442, -0.26656, -0.149679, 0.490771, -0.0247941, -0.260747, 0.00499363, 0.258811, -0.258828, -1.6425, 1.81204, -0.455983, 0.319324, 0.139053, 0.509521, -0.684797, -0.319264, 0.74107, 0.770448
3.73373, 0.232412, -0.407209, 0.47814, -0.0550697, -0.0377839, -0.260258, -0.150598, 0.48394, -0.0241812, -0.258228, 0.00721146, 0.260962, -0.264679, -1.64219, 1.81364, -0.458276, 0.318392, 0.139558, 0.511162, -0.684614, -0.31824, 0.742782, 0.771149
3.74207, 0.233794, -0.416015, 0.486139, -0.0519125, -0.0533666, -0.26382, -0.148956, 0.478119, -0.02349, -0.256363, 0.010067, 0.262166, -0.272401, -1.63949, 1.81567, -0.457327, 0.316207, 0.138441, 0.516891, -0.683331, -0.315116, 0.740466, 0.771975
3.7504, 0.236973, -0.424545, 0.491349, -0.0371755, -0.0995904, -0.265644, -0.149669, 0.475351, -0.0225366, -0.252935, 0.0289302, 0.26097, -0.280096, -1.63617, 1.81642, -0.454992, 0.314925, 0.135466, 0.523749, -0.681787, -0.310423, 0.737398, 0.772081
3.75874, 0.235841, -0.426537, 0.492923, -0.0389772, -0.0988554, -0.268375, -0.150276, 0.475258, -0.021937, -0.251111, 0.0160721, 0.264835, -0.286276, -1.63447, 1.81664, -0.454993, 0.31425, 0.129611, 0.525266, -0.681148, -0.300736, 0.736908, 0.771947
